month,account_id,client_id,client_name,advisor_name,region,segment,account_type,account_open_date,beginning_value,contributions,withdrawals,net_flow,market_gain_loss,ending_value,account_return,benchmark_return,is_closed
2025-10-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,620624.16,0.0,0.0,0.0,15085.01,635709.17,0.024306,0.022,0
2025-11-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,635709.17,0.0,0.0,0.0,-10513.91,625195.26,-0.016539,-0.013,0
2025-12-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,625195.26,22836.29,0.0,22836.29,19420.05,667451.6,0.031062,0.028,0
2026-01-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,667451.6,0.0,0.0,0.0,12039.85,679491.45,0.018039,0.011,0
2026-02-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,679491.45,0.0,0.0,0.0,8192.04,687683.49,0.012056,0.019,0
2026-03-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,687683.49,12986.14,0.0,12986.14,-4869.63,695800.0,-0.007081,-0.006,0
2026-04-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,695800.0,9370.99,0.0,9370.99,21860.39,727031.38,0.031418,0.024,0
2026-05-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,727031.38,0.0,0.0,0.0,15570.18,742601.56,0.021416,0.016,0
2026-06-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,742601.56,0.0,16788.44,-16788.44,2452.97,728266.09,0.003303,0.008,0
2026-07-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,728266.09,11955.43,0.0,11955.43,19730.59,759952.11,0.027093,0.03,0
2026-08-01,A00244,C0120,James Wexler,Tomas Herrera,Northeast,High Net Worth,Taxable Brokerage,2023-03-11,759952.11,0.0,0.0,0.0,10270.63,770222.74,0.013515,0.013,0
2024-09-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,21714.87,0.0,107.93,-107.93,527.77,22134.71,0.024305,0.021,0
2024-10-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,22134.71,0.0,0.0,0.0,280.81,22415.52,0.012686,0.014,0
2024-11-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,22415.52,1652.99,218.4,1434.59,-304.48,23545.63,-0.013584,-0.008,0
2024-12-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,23545.63,3493.01,0.0,3493.01,730.83,27769.47,0.031039,0.031,0
2025-01-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,27769.47,0.0,0.0,0.0,674.01,28443.48,0.024272,0.012,0
2025-02-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,28443.48,0.0,0.0,0.0,-585.29,27858.19,-0.020577,-0.024,0
2025-03-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,27858.19,667.47,0.0,667.47,548.99,29074.65,0.019707,0.018,0
2025-04-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,29074.65,2416.27,0.0,2416.27,1235.28,32726.2,0.042486,0.026,0
2025-05-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,32726.2,1955.1,0.0,1955.1,304.0,34985.3,0.009289,0.007,0
2025-06-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,34985.3,0.0,0.0,0.0,-1240.18,33745.12,-0.035449,-0.041,0
2025-07-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,33745.12,0.0,862.41,-862.41,109.74,32992.45,0.003252,0.009,0
2025-08-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,32992.45,481.98,0.0,481.98,1315.12,34789.55,0.039861,0.033,0
2025-09-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,34789.55,0.0,0.0,0.0,418.28,35207.83,0.012023,0.015,0
2025-10-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,35207.83,558.0,0.0,558.0,857.66,36623.49,0.02436,0.022,0
2025-11-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,36623.49,1408.53,0.0,1408.53,-623.19,37408.83,-0.017016,-0.013,0
2025-12-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,37408.83,2601.8,0.0,2601.8,1108.25,41118.88,0.029625,0.028,0
2026-01-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,41118.88,0.0,0.0,0.0,531.02,41649.9,0.012914,0.011,0
2026-02-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,41649.9,0.0,0.0,0.0,783.83,42433.73,0.01882,0.019,0
2026-03-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,42433.73,0.0,1004.64,-1004.64,-753.42,40675.67,-0.017755,-0.006,0
2026-04-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,40675.67,0.0,0.0,0.0,923.48,41599.15,0.022704,0.024,0
2026-05-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,41599.15,0.0,0.0,0.0,903.23,42502.38,0.021713,0.016,0
2026-06-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,42502.38,0.0,0.0,0.0,654.42,43156.8,0.015397,0.008,0
2026-07-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,43156.8,1447.99,0.0,1447.99,1069.3,45674.09,0.024777,0.03,0
2026-08-01,A00245,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Taxable Brokerage,2016-09-13,45674.09,0.0,0.0,0.0,147.75,45821.84,0.003235,0.013,0
2024-09-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,108123.51,1586.21,0.0,1586.21,3352.7,113062.42,0.031008,0.021,0
2024-10-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,113062.42,0.0,0.0,0.0,2200.88,115263.3,0.019466,0.014,0
2024-11-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,115263.3,0.0,0.0,0.0,-1460.89,113802.41,-0.012674,-0.008,0
2024-12-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,113802.41,3041.62,0.0,3041.62,4623.54,121467.57,0.040628,0.031,0
2025-01-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,121467.57,0.0,0.0,0.0,2563.65,124031.22,0.021106,0.012,0
2025-02-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,124031.22,0.0,734.61,-734.61,-2683.36,120613.25,-0.021635,-0.024,0
2025-03-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,120613.25,3465.16,0.0,3465.16,2547.22,126625.63,0.021119,0.018,0
2025-04-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,126625.63,1369.24,0.0,1369.24,3410.69,131405.56,0.026935,0.026,0
2025-05-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,131405.56,1869.49,0.0,1869.49,76.12,133351.17,0.000579,0.007,0
2025-06-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,133351.17,0.0,1666.74,-1666.74,-5746.23,125938.2,-0.043091,-0.041,0
2025-07-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,125938.2,0.0,0.0,0.0,1128.13,127066.33,0.008958,0.009,0
2025-08-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,127066.33,1969.48,0.0,1969.48,4454.92,133490.73,0.03506,0.033,0
2025-09-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,133490.73,1302.68,2290.46,-987.78,2483.06,134986.01,0.018601,0.015,0
2025-10-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,134986.01,1381.33,0.0,1381.33,3301.06,139668.4,0.024455,0.022,0
2025-11-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,139668.4,0.0,2068.23,-2068.23,-947.33,136652.84,-0.006783,-0.013,0
2025-12-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,136652.84,1491.43,0.0,1491.43,4717.81,142862.08,0.034524,0.028,0
2026-01-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,142862.08,0.0,0.0,0.0,1555.52,144417.6,0.010888,0.011,0
2026-02-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,144417.6,1121.67,0.0,1121.67,3560.87,149100.14,0.024657,0.019,0
2026-03-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,149100.14,2123.86,0.0,2123.86,-1003.02,150220.98,-0.006727,-0.006,0
2026-04-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,150220.98,3764.15,692.16,3071.99,2353.01,155645.98,0.015664,0.024,0
2026-05-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,155645.98,0.0,0.0,0.0,3098.8,158744.78,0.019909,0.016,0
2026-06-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,158744.78,0.0,0.0,0.0,-210.71,158534.07,-0.001327,0.008,0
2026-07-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,158534.07,0.0,0.0,0.0,4270.64,162804.71,0.026938,0.03,0
2026-08-01,A00246,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Roth IRA,2023-04-10,162804.71,1449.39,0.0,1449.39,765.11,165019.21,0.0047,0.013,0
2024-09-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,39696.13,0.0,0.0,0.0,1031.17,40727.3,0.025977,0.021,0
2024-10-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,40727.3,0.0,0.0,0.0,720.9,41448.2,0.017701,0.014,0
2024-11-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,41448.2,2228.42,506.47,1721.95,-224.19,42945.96,-0.005409,-0.008,0
2024-12-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,42945.96,2728.37,0.0,2728.37,1422.72,47097.05,0.033128,0.031,0
2025-01-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,47097.05,0.0,0.0,0.0,607.56,47704.61,0.0129,0.012,0
2025-02-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,47704.61,0.0,0.0,0.0,-829.31,46875.3,-0.017384,-0.024,0
2025-03-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,46875.3,0.0,0.0,0.0,781.7,47657.0,0.016676,0.018,0
2025-04-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,47657.0,2734.81,0.0,2734.81,719.94,51111.75,0.015107,0.026,0
2025-05-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,51111.75,0.0,435.87,-435.87,-246.89,50428.99,-0.00483,0.007,0
2025-06-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,50428.99,0.0,0.0,0.0,-2055.5,48373.49,-0.04076,-0.041,0
2025-07-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,48373.49,2336.04,0.0,2336.04,580.33,51289.86,0.011997,0.009,0
2025-08-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,51289.86,0.0,0.0,0.0,2125.21,53415.07,0.041435,0.033,0
2025-09-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,53415.07,0.0,0.0,0.0,705.57,54120.64,0.013209,0.015,0
2025-10-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,54120.64,789.78,0.0,789.78,1079.44,55989.86,0.019945,0.022,0
2025-11-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,55989.86,436.32,473.34,-37.02,-360.11,55592.73,-0.006432,-0.013,0
2025-12-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,55592.73,3460.81,0.0,3460.81,2041.79,61095.33,0.036728,0.028,0
2026-01-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,61095.33,2292.7,339.2,1953.5,888.36,63937.19,0.014541,0.011,0
2026-02-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,63937.19,0.0,0.0,0.0,590.37,64527.56,0.009234,0.019,0
2026-03-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,64527.56,1371.1,0.0,1371.1,67.54,65966.2,0.001047,-0.006,0
2026-04-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,65966.2,0.0,0.0,0.0,1472.64,67438.84,0.022324,0.024,0
2026-05-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,67438.84,0.0,0.0,0.0,1235.25,68674.09,0.018317,0.016,0
2026-06-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,68674.09,0.0,0.0,0.0,955.13,69629.22,0.013908,0.008,0
2026-07-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,69629.22,1307.5,0.0,1307.5,1676.08,72612.8,0.024072,0.03,0
2026-08-01,A00247,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Trust,2024-06-03,72612.8,0.0,0.0,0.0,1286.82,73899.62,0.017722,0.013,0
2024-09-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,94804.27,1525.0,0.0,1525.0,1561.11,97890.38,0.016467,0.021,0
2024-10-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,97890.38,0.0,853.19,-853.19,1967.43,99004.62,0.020098,0.014,0
2024-11-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,99004.62,2321.6,1267.12,1054.48,-1636.44,98422.66,-0.016529,-0.008,0
2024-12-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,98422.66,3550.53,584.12,2966.41,2323.86,103712.93,0.023611,0.031,0
2025-01-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,103712.93,0.0,1093.53,-1093.53,1025.73,103645.13,0.00989,0.012,0
2025-02-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,103645.13,0.0,0.0,0.0,-2423.94,101221.19,-0.023387,-0.024,0
2025-03-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,101221.19,0.0,1171.14,-1171.14,2868.03,102918.08,0.028334,0.018,0
2025-04-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,102918.08,492.5,0.0,492.5,2824.57,106235.15,0.027445,0.026,0
2025-05-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,106235.15,0.0,2117.26,-2117.26,1234.92,105352.81,0.011624,0.007,0
2025-06-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,105352.81,0.0,726.67,-726.67,-4809.69,99816.45,-0.045653,-0.041,0
2025-07-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,99816.45,0.0,0.0,0.0,852.92,100669.37,0.008545,0.009,0
2025-08-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,100669.37,0.0,0.0,0.0,4377.18,105046.55,0.043481,0.033,0
2025-09-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,105046.55,0.0,0.0,0.0,1772.04,106818.59,0.016869,0.015,0
2025-10-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,106818.59,0.0,462.7,-462.7,2410.96,108766.85,0.022571,0.022,0
2025-11-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,108766.85,678.73,828.75,-150.02,-1886.15,106730.68,-0.017341,-0.013,0
2025-12-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,106730.68,583.79,2801.87,-2218.08,2005.59,106518.19,0.018791,0.028,0
2026-01-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,106518.19,0.0,2074.56,-2074.56,2531.18,106974.81,0.023763,0.011,0
2026-02-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,106974.81,277.57,2325.09,-2047.52,3014.79,107942.08,0.028182,0.019,0
2026-03-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,107942.08,2955.07,0.0,2955.07,780.87,111678.02,0.007234,-0.006,0
2026-04-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,111678.02,3456.38,0.0,3456.38,2612.01,117746.41,0.023389,0.024,0
2026-05-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,117746.41,0.0,0.0,0.0,1972.75,119719.16,0.016754,0.016,0
2026-06-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,119719.16,0.0,2950.22,-2950.22,-434.28,116334.66,-0.003627,0.008,0
2026-07-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,116334.66,1455.73,0.0,1455.73,3292.56,121082.95,0.028302,0.03,0
2026-08-01,A00248,C0121,Andrew Lockhart,Grant Sheffield,Northeast,Mass Affluent,Traditional IRA,2021-05-20,121082.95,0.0,733.81,-733.81,2427.45,122776.59,0.020048,0.013,0
2024-09-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,95596.4,0.0,0.0,0.0,1413.85,97010.25,0.01479,0.021,0
2024-10-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,97010.25,0.0,1393.27,-1393.27,322.17,95939.15,0.003321,0.014,0
2024-11-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,95939.15,0.0,0.0,0.0,-1082.03,94857.12,-0.011278,-0.008,0
2024-12-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,94857.12,2520.18,0.0,2520.18,2958.74,100336.04,0.031192,0.031,0
2025-01-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,100336.04,610.34,0.0,610.34,544.88,101491.26,0.005431,0.012,0
2025-02-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,101491.26,0.0,0.0,0.0,-2221.25,99270.01,-0.021886,-0.024,0
2025-03-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,99270.01,1004.62,0.0,1004.62,2091.46,102366.09,0.021068,0.018,0
2025-04-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,102366.09,2648.95,0.0,2648.95,2533.54,107548.58,0.02475,0.026,0
2025-05-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,107548.58,941.05,0.0,941.05,1145.01,109634.64,0.010646,0.007,0
2025-06-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,109634.64,0.0,1600.51,-1600.51,-3795.57,104238.56,-0.03462,-0.041,0
2025-07-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,104238.56,0.0,0.0,0.0,279.16,104517.72,0.002678,0.009,0
2025-08-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,104517.72,0.0,0.0,0.0,2307.58,106825.3,0.022078,0.033,0
2025-09-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,106825.3,0.0,0.0,0.0,1163.45,107988.75,0.010891,0.015,0
2025-10-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,107988.75,0.0,0.0,0.0,3091.51,111080.26,0.028628,0.022,0
2025-11-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,111080.26,0.0,0.0,0.0,-1392.21,109688.05,-0.012533,-0.013,0
2025-12-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,109688.05,2351.74,0.0,2351.74,3978.39,116018.18,0.03627,0.028,0
2026-01-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,116018.18,1407.91,0.0,1407.91,1088.47,118514.56,0.009382,0.011,0
2026-02-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,118514.56,0.0,0.0,0.0,1923.67,120438.23,0.016232,0.019,0
2026-03-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,120438.23,1981.45,0.0,1981.45,-1236.79,121182.89,-0.010269,-0.006,0
2026-04-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,121182.89,2042.79,0.0,2042.79,948.98,124174.66,0.007831,0.024,0
2026-05-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,124174.66,1084.42,0.0,1084.42,2114.33,127373.41,0.017027,0.016,0
2026-06-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,127373.41,783.81,0.0,783.81,1809.41,129966.63,0.014206,0.008,0
2026-07-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,129966.63,0.0,2554.84,-2554.84,4927.17,132338.96,0.037911,0.03,0
2026-08-01,A00249,C0122,Charles Underhill,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,2019-12-27,132338.96,0.0,0.0,0.0,3143.63,135482.59,0.023754,0.013,0
2024-09-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,696417.68,0.0,0.0,0.0,15525.95,711943.63,0.022294,0.021,0
2024-10-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,711943.63,0.0,12979.42,-12979.42,6314.61,705278.82,0.00887,0.014,0
2024-11-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,705278.82,0.0,0.0,0.0,-7833.77,697445.05,-0.011107,-0.008,0
2024-12-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,697445.05,0.0,19206.25,-19206.25,14985.25,693224.05,0.021486,0.031,0
2025-01-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,693224.05,11940.4,0.0,11940.4,15166.69,720331.14,0.021878,0.012,0
2025-02-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,720331.14,13868.9,0.0,13868.9,-22944.6,711255.44,-0.031853,-0.024,0
2025-03-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,711255.44,0.0,0.0,0.0,10538.31,721793.75,0.014816,0.018,0
2025-04-01,A00250,C0123,Mark Kowalski,Declan Moreau,West,High Net Worth,401(k) Rollover,2023-11-06,721793.75,15359.3,0.0,15359.3,17058.27,754211.32,0.023633,0.026,0
